verified,followers,gender,age,society,sports,politics,religion,entertainment,other,result
False,234,male,35+,75.0,12.5,0.0,12.5,0.0,0.0,1
False,234,male,35+,75.0,12.5,0.0,12.5,0.0,0.0,0
False,234,male,35+,75.0,12.5,0.0,12.5,0.0,0.0,0
False,2284,male,35+,45.5,14.3,17.9,15.4,5.6,1.2,1
False,2284,male,35+,45.5,14.3,17.9,15.4,5.6,1.2,0
False,72776,male,35+,39.1,7.0,34.4,8.8,5.6,5.1,1
False,72776,male,35+,39.1,7.0,34.4,8.8,5.6,5.1,0
False,72776,male,35+,39.1,7.0,34.4,8.8,5.6,5.1,0
False,45183,female,35+,38.4,2.7,10.6,18.6,27.6,2.1,0
False,45183,female,35+,38.4,2.7,10.6,18.6,27.6,2.1,0
False,12292,male,35+,41.4,4.0,34.7,13.1,1.8,5.0,1
False,12292,male,35+,41.4,4.0,34.7,13.1,1.8,5.0,0
True,1584051,male,35+,40.4,18.2,16.8,11.2,11.0,2.4,0
True,1584051,male,35+,40.4,18.2,16.8,11.2,11.0,2.4,0
True,1584051,male,35+,40.4,18.2,16.8,11.2,11.0,2.4,0
False,51,male,25-35,46.5,12.4,19.5,9.5,8.3,3.8,0
False,51,male,25-35,46.5,12.4,19.5,9.5,8.3,3.8,0
False,28167,male,35+,46.0,4.7,18.9,20.3,8.9,1.2,0
False,28167,male,35+,46.0,4.7,18.9,20.3,8.9,1.2,0
False,3264,male,35+,36.6,14.5,32.4,6.9,5.3,4.2,1
False,3264,male,35+,36.6,14.5,32.4,6.9,5.3,4.2,0
False,2054,male,35+,24.8,2.9,47.2,15.9,7.3,1.9,1
False,2054,male,35+,24.8,2.9,47.2,15.9,7.3,1.9,0
False,2285,male,35+,45.2,24.3,10.6,14.4,5.0,0.6,1
False,2285,male,35+,45.2,24.3,10.6,14.4,5.0,0.6,0
False,921,male,35+,56.4,5.4,10.2,19.4,7.8,0.9,1
False,921,male,35+,56.4,5.4,10.2,19.4,7.8,0.9,0
False,921,male,35+,56.4,5.4,10.2,19.4,7.8,0.9,0
True,4046048,male,35+,30.9,3.7,48.1,7.9,7.0,2.5,0
True,4046048,male,35+,30.9,3.7,48.1,7.9,7.0,2.5,0
False,19,male,35+,47.6,4.2,32.1,11.3,4.5,0.3,0
False,19,male,35+,47.6,4.2,32.1,11.3,4.5,0.3,0
False,19,male,35+,47.6,4.2,32.1,11.3,4.5,0.3,0
False,1249,male,35+,40.3,28.4,6.5,18.8,5.6,0.5,1
False,1249,male,35+,40.3,28.4,6.5,18.8,5.6,0.5,0
False,20787,male,35+,54.5,4.4,25.4,9.1,2.9,3.6,1
False,20787,male,35+,54.5,4.4,25.4,9.1,2.9,3.6,0
False,20787,male,35+,54.5,4.4,25.4,9.1,2.9,3.6,0
True,14137922,male,35+,43.4,3.9,40.8,7.5,2.2,2.3,1
True,14137922,male,35+,43.4,3.9,40.8,7.5,2.2,2.3,0
False,11431,male,35+,68.5,7.7,7.4,12.6,3.0,0.9,0
False,11431,male,35+,68.5,7.7,7.4,12.6,3.0,0.9,0
False,319,male,35+,52.1,2.7,23.2,15.0,4.8,2.2,0
False,319,male,35+,52.1,2.7,23.2,15.0,4.8,2.2,0
False,319,male,35+,52.1,2.7,23.2,15.0,4.8,2.2,0
True,41815,male,35+,100.0,0.0,0.0,0.0,0.0,0.0,0
True,41815,male,35+,100.0,0.0,0.0,0.0,0.0,0.0,0
True,162797,male,35+,20.7,4.2,57.1,9.6,3.3,5.3,0
True,162797,male,35+,20.7,4.2,57.1,9.6,3.3,5.3,0
False,225,male,35+,51.5,5.1,13.1,24.6,5.4,0.4,1
False,225,male,35+,51.5,5.1,13.1,24.6,5.4,0.4,0
False,225,male,35+,51.5,5.1,13.1,24.6,5.4,0.4,0
False,24015,male,25-,54.5,8.1,9.3,21.9,5.7,0.5,0
False,24015,male,25-,54.5,8.1,9.3,21.9,5.7,0.5,0
False,24015,male,25-,54.5,8.1,9.3,21.9,5.7,0.5,0
False,2916,male,35+,84.5,2.0,4.9,6.9,1.6,0.0,1
False,2916,male,35+,84.5,2.0,4.9,6.9,1.6,0.0,0
False,2916,male,35+,84.5,2.0,4.9,6.9,1.6,0.0,0
False,1409,male,35+,40.7,6.0,26.3,19.8,5.6,1.6,1
False,1409,male,35+,40.7,6.0,26.3,19.8,5.6,1.6,0
False,6310,female,35+,50.7,6.8,9.4,24.6,7.6,0.8,0
False,6310,female,35+,50.7,6.8,9.4,24.6,7.6,0.8,0
False,857,male,35+,43.7,2.5,18.3,29.8,4.3,1.5,0
False,857,male,35+,43.7,2.5,18.3,29.8,4.3,1.5,0
False,857,male,35+,43.7,2.5,18.3,29.8,4.3,1.5,0
False,14708,female,35+,65.6,2.9,7.8,17.1,5.6,0.9,1
False,14708,female,35+,65.6,2.9,7.8,17.1,5.6,0.9,0
False,14708,female,35+,65.6,2.9,7.8,17.1,5.6,0.9,0
False,36,male,35+,35.0,25.0,20.0,0.0,15.0,5.0,1
False,36,male,35+,35.0,25.0,20.0,0.0,15.0,5.0,0
False,36,male,35+,35.0,25.0,20.0,0.0,15.0,5.0,0
True,1176562,male,35+,57.4,3.6,27.0,7.1,1.8,3.2,0
True,1176562,male,35+,57.4,3.6,27.0,7.1,1.8,3.2,0
True,1176562,male,35+,57.4,3.6,27.0,7.1,1.8,3.2,0
False,56,male,35+,37.4,3.2,14.1,36.7,5.8,2.8,1
False,56,male,35+,37.4,3.2,14.1,36.7,5.8,2.8,0
False,19175,male,35+,33.4,3.0,24.8,32.7,4.8,1.3,1
False,19175,male,35+,33.4,3.0,24.8,32.7,4.8,1.3,0
False,654,male,35+,57.1,5.8,8.4,24.3,4.0,0.4,1
False,654,male,35+,57.1,5.8,8.4,24.3,4.0,0.4,0
False,729,male,35+,53.2,1.5,15.7,26.2,2.6,0.8,1
False,729,male,35+,53.2,1.5,15.7,26.2,2.6,0.8,0
False,67270,male,35+,42.2,5.1,26.6,16.7,2.2,7.3,1
False,67270,male,35+,42.2,5.1,26.6,16.7,2.2,7.3,0
False,67270,male,35+,42.2,5.1,26.6,16.7,2.2,7.3,0
False,37,male,35+,30.0,7.9,24.6,29.9,5.9,1.6,1
False,37,male,35+,30.0,7.9,24.6,29.9,5.9,1.6,0
False,37,male,35+,30.0,7.9,24.6,29.9,5.9,1.6,0
True,43547,male,35+,35.1,8.0,28.9,11.9,13.2,2.9,0
True,43547,male,35+,35.1,8.0,28.9,11.9,13.2,2.9,0
True,43547,male,35+,35.1,8.0,28.9,11.9,13.2,2.9,0
False,3335,male,35+,31.1,4.4,53.9,5.4,2.4,2.9,0
False,3335,male,35+,31.1,4.4,53.9,5.4,2.4,2.9,0
False,3335,male,35+,31.1,4.4,53.9,5.4,2.4,2.9,0
False,26554,male,35+,52.0,2.5,11.3,28.6,4.9,0.7,1
False,26554,male,35+,52.0,2.5,11.3,28.6,4.9,0.7,0
False,18875,female,25-,67.0,4.5,6.7,17.7,3.5,0.7,0
False,18875,female,25-,67.0,4.5,6.7,17.7,3.5,0.7,0
False,434,male,35+,42.5,6.9,32.3,9.1,7.4,1.9,1
False,434,male,35+,42.5,6.9,32.3,9.1,7.4,1.9,0
False,3346,male,35+,48.6,6.4,8.0,32.1,4.5,0.3,0
False,3346,male,35+,48.6,6.4,8.0,32.1,4.5,0.3,0
False,21692,male,35+,49.8,5.3,14.4,22.3,7.3,0.8,1
False,21692,male,35+,49.8,5.3,14.4,22.3,7.3,0.8,0
False,3267,male,35+,26.2,3.3,25.6,38.0,5.6,1.3,1
False,3267,male,35+,26.2,3.3,25.6,38.0,5.6,1.3,0
False,58608,male,35+,47.8,8.7,23.0,14.8,3.4,2.4,0
False,58608,male,35+,47.8,8.7,23.0,14.8,3.4,2.4,0
False,58608,male,35+,47.8,8.7,23.0,14.8,3.4,2.4,0
False,3606,male,35+,36.7,2.6,27.2,27.0,5.6,0.9,1
False,3606,male,35+,36.7,2.6,27.2,27.0,5.6,0.9,0
False,3801,male,35+,66.7,3.5,8.3,16.4,4.9,0.2,0
False,3801,male,35+,66.7,3.5,8.3,16.4,4.9,0.2,0
True,229779,male,35+,34.2,7.3,46.7,5.8,2.7,3.3,0
True,229779,male,35+,34.2,7.3,46.7,5.8,2.7,3.3,0
True,229779,male,35+,34.2,7.3,46.7,5.8,2.7,3.3,0
False,30,male,35+,73.7,0.0,0.0,21.1,5.3,0.0,0
False,30,male,35+,73.7,0.0,0.0,21.1,5.3,0.0,0
False,4269,male,35+,38.9,19.3,19.1,14.0,7.5,1.2,1
False,4269,male,35+,38.9,19.3,19.1,14.0,7.5,1.2,0
False,1765,female,35+,54.8,4.3,8.4,23.6,7.7,1.1,0
False,1765,female,35+,54.8,4.3,8.4,23.6,7.7,1.1,0
False,1765,female,35+,54.8,4.3,8.4,23.6,7.7,1.1,0
False,1328,female,25-35,56.2,3.5,9.3,24.6,5.6,0.8,0
False,1328,female,25-35,56.2,3.5,9.3,24.6,5.6,0.8,0
False,1328,female,25-35,56.2,3.5,9.3,24.6,5.6,0.8,0
False,1328,female,25-35,56.2,3.5,9.3,24.6,5.6,0.8,0
False,205,male,35+,44.7,8.0,7.8,32.6,5.4,1.5,0
False,205,male,35+,44.7,8.0,7.8,32.6,5.4,1.5,0
False,205,male,35+,44.7,8.0,7.8,32.6,5.4,1.5,0
False,205,male,35+,44.7,8.0,7.8,32.6,5.4,1.5,0
False,191,male,35+,58.8,5.3,26.3,4.7,3.5,1.5,1
False,191,male,35+,58.8,5.3,26.3,4.7,3.5,1.5,0
False,191,male,35+,58.8,5.3,26.3,4.7,3.5,1.5,0
False,22,male,35+,33.6,3.4,32.8,21.8,5.1,3.3,1
False,22,male,35+,33.6,3.4,32.8,21.8,5.1,3.3,0
False,22,male,35+,33.6,3.4,32.8,21.8,5.1,3.3,0
False,22,male,35+,33.6,3.4,32.8,21.8,5.1,3.3,0
False,22,male,35+,33.6,3.4,32.8,21.8,5.1,3.3,0
False,19214,male,35+,12.0,0.0,12.0,76.0,0.0,0.0,0
False,19214,male,35+,12.0,0.0,12.0,76.0,0.0,0.0,0
False,19214,male,35+,12.0,0.0,12.0,76.0,0.0,0.0,0
False,207,male,35+,56.7,5.1,11.3,21.1,5.0,0.9,1
False,207,male,35+,56.7,5.1,11.3,21.1,5.0,0.9,0
False,207,male,35+,56.7,5.1,11.3,21.1,5.0,0.9,0
False,207,male,35+,56.7,5.1,11.3,21.1,5.0,0.9,0
False,1738,male,35+,35.2,11.0,28.3,14.8,5.0,5.7,0
False,1738,male,35+,35.2,11.0,28.3,14.8,5.0,5.7,0
False,1738,male,35+,35.2,11.0,28.3,14.8,5.0,5.7,0
False,1738,male,35+,35.2,11.0,28.3,14.8,5.0,5.7,0
False,3511,female,25-,20.8,1.3,1.1,75.7,0.8,0.3,0
False,3511,female,25-,20.8,1.3,1.1,75.7,0.8,0.3,0
False,3511,female,25-,20.8,1.3,1.1,75.7,0.8,0.3,0
False,3511,female,25-,20.8,1.3,1.1,75.7,0.8,0.3,0
False,3511,female,25-,20.8,1.3,1.1,75.7,0.8,0.3,0
False,33775,male,35+,38.0,3.0,6.6,45.6,6.0,0.7,0
False,33775,male,35+,38.0,3.0,6.6,45.6,6.0,0.7,0
False,33775,male,35+,38.0,3.0,6.6,45.6,6.0,0.7,0
False,33775,male,35+,38.0,3.0,6.6,45.6,6.0,0.7,0
False,9,male,35+,28.4,2.6,55.8,6.9,2.0,4.4,1
False,9,male,35+,28.4,2.6,55.8,6.9,2.0,4.4,0
False,9,male,35+,28.4,2.6,55.8,6.9,2.0,4.4,0
False,9,male,35+,28.4,2.6,55.8,6.9,2.0,4.4,0
False,9,male,35+,28.4,2.6,55.8,6.9,2.0,4.4,0
False,342,male,35+,71.4,0.0,0.0,28.6,0.0,0.0,1
False,342,male,35+,71.4,0.0,0.0,28.6,0.0,0.0,0
False,342,male,35+,71.4,0.0,0.0,28.6,0.0,0.0,0
False,342,male,35+,71.4,0.0,0.0,28.6,0.0,0.0,0
False,651,male,35+,66.7,5.6,5.6,16.7,5.6,0.0,0
False,651,male,35+,66.7,5.6,5.6,16.7,5.6,0.0,0
False,651,male,35+,66.7,5.6,5.6,16.7,5.6,0.0,0
False,651,male,35+,66.7,5.6,5.6,16.7,5.6,0.0,0
False,651,male,35+,66.7,5.6,5.6,16.7,5.6,0.0,0
False,298,female,35+,47.1,3.5,19.6,21.2,6.1,2.6,1
False,298,female,35+,47.1,3.5,19.6,21.2,6.1,2.6,0
False,298,female,35+,47.1,3.5,19.6,21.2,6.1,2.6,0
False,298,female,35+,47.1,3.5,19.6,21.2,6.1,2.6,0
False,298,female,35+,47.1,3.5,19.6,21.2,6.1,2.6,0
False,7595,male,35+,37.1,5.1,26.3,20.0,9.3,2.3,0
False,7595,male,35+,37.1,5.1,26.3,20.0,9.3,2.3,0
False,7595,male,35+,37.1,5.1,26.3,20.0,9.3,2.3,0
False,7595,male,35+,37.1,5.1,26.3,20.0,9.3,2.3,0
False,7595,male,35+,37.1,5.1,26.3,20.0,9.3,2.3,0
False,4444,female,35+,59.5,4.5,9.0,21.9,4.6,0.6,1
False,4444,female,35+,59.5,4.5,9.0,21.9,4.6,0.6,0
False,4444,female,35+,59.5,4.5,9.0,21.9,4.6,0.6,0
False,4444,female,35+,59.5,4.5,9.0,21.9,4.6,0.6,0
False,10585,male,25-35,68.6,3.1,6.4,17.9,3.6,0.4,0
False,10585,male,25-35,68.6,3.1,6.4,17.9,3.6,0.4,0
False,10585,male,25-35,68.6,3.1,6.4,17.9,3.6,0.4,0
False,10585,male,25-35,68.6,3.1,6.4,17.9,3.6,0.4,0
False,10585,male,25-35,68.6,3.1,6.4,17.9,3.6,0.4,0
False,1977,male,35+,50.1,4.3,19.9,16.5,7.4,1.8,0
False,1977,male,35+,50.1,4.3,19.9,16.5,7.4,1.8,0
False,1977,male,35+,50.1,4.3,19.9,16.5,7.4,1.8,0
False,1977,male,35+,50.1,4.3,19.9,16.5,7.4,1.8,0
False,666,male,35+,72.2,1.0,9.5,13.5,3.0,0.9,1
False,666,male,35+,72.2,1.0,9.5,13.5,3.0,0.9,0
False,666,male,35+,72.2,1.0,9.5,13.5,3.0,0.9,0
False,666,male,35+,72.2,1.0,9.5,13.5,3.0,0.9,0
False,1606,male,35+,23.6,2.3,12.6,56.1,4.9,0.5,1
False,109,male,35+,42.5,4.8,30.9,13.2,4.1,4.6,1
False,109,male,35+,42.5,4.8,30.9,13.2,4.1,4.6,0
False,109,male,35+,42.5,4.8,30.9,13.2,4.1,4.6,0
False,109,male,35+,42.5,4.8,30.9,13.2,4.1,4.6,0
False,31,female,35+,74.7,2.6,7.4,10.2,5.0,0.3,1
False,31,female,35+,74.7,2.6,7.4,10.2,5.0,0.3,0
False,31,female,35+,74.7,2.6,7.4,10.2,5.0,0.3,0
False,31,female,35+,74.7,2.6,7.4,10.2,5.0,0.3,0
False,15,male,35+,68.1,2.7,20.7,4.4,1.9,2.4,1
False,15,male,35+,68.1,2.7,20.7,4.4,1.9,2.4,0
False,15,male,35+,68.1,2.7,20.7,4.4,1.9,2.4,0
False,15,male,35+,68.1,2.7,20.7,4.4,1.9,2.4,0
False,36,male,35+,31.6,5.4,40.5,14.3,3.7,4.5,1
False,36,male,35+,31.6,5.4,40.5,14.3,3.7,4.5,0
False,36,male,35+,31.6,5.4,40.5,14.3,3.7,4.5,0
False,36,male,35+,31.6,5.4,40.5,14.3,3.7,4.5,0
False,257,male,25-,66.1,7.6,6.4,14.0,5.6,0.2,1
False,257,male,25-,66.1,7.6,6.4,14.0,5.6,0.2,0
False,257,male,25-,66.1,7.6,6.4,14.0,5.6,0.2,0
False,257,male,25-,66.1,7.6,6.4,14.0,5.6,0.2,0
False,382,male,35+,31.5,27.2,16.0,19.6,5.1,0.5,1
False,382,male,35+,31.5,27.2,16.0,19.6,5.1,0.5,0
False,382,male,35+,31.5,27.2,16.0,19.6,5.1,0.5,0
False,382,male,35+,31.5,27.2,16.0,19.6,5.1,0.5,0
False,382,male,35+,31.5,27.2,16.0,19.6,5.1,0.5,0
False,767,male,35+,25.4,17.6,20.0,9.3,22.5,5.1,0
False,767,male,35+,25.4,17.6,20.0,9.3,22.5,5.1,0
False,767,male,35+,25.4,17.6,20.0,9.3,22.5,5.1,0
False,767,male,35+,25.4,17.6,20.0,9.3,22.5,5.1,0
False,767,male,35+,25.4,17.6,20.0,9.3,22.5,5.1,0
False,494,male,25-35,51.6,12.3,13.2,16.0,6.2,0.6,1
False,494,male,25-35,51.6,12.3,13.2,16.0,6.2,0.6,0
False,494,male,25-35,51.6,12.3,13.2,16.0,6.2,0.6,0
False,494,male,25-35,51.6,12.3,13.2,16.0,6.2,0.6,0
False,22,male,35+,90.8,0.4,3.4,3.6,1.4,0.3,1
False,22,male,35+,90.8,0.4,3.4,3.6,1.4,0.3,0
False,22,male,35+,90.8,0.4,3.4,3.6,1.4,0.3,0
False,22,male,35+,90.8,0.4,3.4,3.6,1.4,0.3,0
False,1002,male,35+,66.1,10.4,8.1,9.8,5.1,0.6,0
False,1002,male,35+,66.1,10.4,8.1,9.8,5.1,0.6,0
False,1002,male,35+,66.1,10.4,8.1,9.8,5.1,0.6,0
False,1002,male,35+,66.1,10.4,8.1,9.8,5.1,0.6,0
False,1995,male,35+,52.4,4.3,16.4,18.7,6.4,1.7,0
False,1995,male,35+,52.4,4.3,16.4,18.7,6.4,1.7,0
False,1995,male,35+,52.4,4.3,16.4,18.7,6.4,1.7,0
False,1995,male,35+,52.4,4.3,16.4,18.7,6.4,1.7,0
False,168,male,35+,49.3,3.4,23.3,17.1,3.5,3.4,1
False,168,male,35+,49.3,3.4,23.3,17.1,3.5,3.4,0
False,168,male,35+,49.3,3.4,23.3,17.1,3.5,3.4,0
False,168,male,35+,49.3,3.4,23.3,17.1,3.5,3.4,0
False,168,male,35+,49.3,3.4,23.3,17.1,3.5,3.4,0
False,7,male,35+,95.5,0.0,0.3,4.0,0.2,0.0,1
False,7,male,35+,95.5,0.0,0.3,4.0,0.2,0.0,0
False,7,male,35+,95.5,0.0,0.3,4.0,0.2,0.0,0
False,7,male,35+,95.5,0.0,0.3,4.0,0.2,0.0,0
False,7,male,35+,95.5,0.0,0.3,4.0,0.2,0.0,0
False,679,male,35+,75.1,3.3,8.0,11.1,2.3,0.2,1
False,679,male,35+,75.1,3.3,8.0,11.1,2.3,0.2,0
False,679,male,35+,75.1,3.3,8.0,11.1,2.3,0.2,0
False,679,male,35+,75.1,3.3,8.0,11.1,2.3,0.2,0
False,679,male,35+,75.1,3.3,8.0,11.1,2.3,0.2,0
False,1066,female,35+,62.5,0.0,12.5,25.0,0.0,0.0,0
False,1066,female,35+,62.5,0.0,12.5,25.0,0.0,0.0,0
False,1066,female,35+,62.5,0.0,12.5,25.0,0.0,0.0,0
False,584,male,35+,24.1,3.5,57.9,8.3,1.5,4.8,0
False,584,male,35+,24.1,3.5,57.9,8.3,1.5,4.8,0
False,584,male,35+,24.1,3.5,57.9,8.3,1.5,4.8,0
False,523,male,35+,43.8,1.8,25.8,25.8,2.6,0.2,0
False,523,male,35+,43.8,1.8,25.8,25.8,2.6,0.2,0
False,523,male,35+,43.8,1.8,25.8,25.8,2.6,0.2,0
False,19207,male,25-35,76.1,3.1,7.7,9.0,3.3,0.8,0
False,19207,male,25-35,76.1,3.1,7.7,9.0,3.3,0.8,0
False,19207,male,25-35,76.1,3.1,7.7,9.0,3.3,0.8,0
False,651,male,25-35,49.7,21.0,10.4,12.0,6.5,0.5,1
False,651,male,25-35,49.7,21.0,10.4,12.0,6.5,0.5,0
False,651,male,25-35,49.7,21.0,10.4,12.0,6.5,0.5,0
False,535919,male,25-35,15.2,73.2,5.5,4.4,1.2,0.6,0
False,535919,male,25-35,15.2,73.2,5.5,4.4,1.2,0.6,0
False,535919,male,25-35,15.2,73.2,5.5,4.4,1.2,0.6,0
False,535919,male,25-35,15.2,73.2,5.5,4.4,1.2,0.6,0
False,14,male,25-35,90.0,0.0,0.0,5.0,5.0,0.0,0
False,14,male,25-35,90.0,0.0,0.0,5.0,5.0,0.0,0
False,14,male,25-35,90.0,0.0,0.0,5.0,5.0,0.0,0
False,14,male,25-35,90.0,0.0,0.0,5.0,5.0,0.0,0
False,14,male,25-35,90.0,0.0,0.0,5.0,5.0,0.0,0
False,199,male,35+,40.3,4.4,27.2,18.3,7.1,2.7,0
False,199,male,35+,40.3,4.4,27.2,18.3,7.1,2.7,0
False,199,male,35+,40.3,4.4,27.2,18.3,7.1,2.7,0
False,199,male,35+,40.3,4.4,27.2,18.3,7.1,2.7,0
False,199,male,35+,40.3,4.4,27.2,18.3,7.1,2.7,0
False,162,male,35+,32.4,5.5,41.4,9.9,5.1,5.7,0
False,162,male,35+,32.4,5.5,41.4,9.9,5.1,5.7,0
False,162,male,35+,32.4,5.5,41.4,9.9,5.1,5.7,0
False,162,male,35+,32.4,5.5,41.4,9.9,5.1,5.7,0
False,162,male,35+,32.4,5.5,41.4,9.9,5.1,5.7,0
False,682,male,25-35,61.8,4.4,8.2,20.3,5.0,0.3,1
False,682,male,25-35,61.8,4.4,8.2,20.3,5.0,0.3,0
False,682,male,25-35,61.8,4.4,8.2,20.3,5.0,0.3,0
False,682,male,25-35,61.8,4.4,8.2,20.3,5.0,0.3,0
False,1015,female,35+,69.4,3.6,5.0,17.0,4.6,0.4,1
False,1015,female,35+,69.4,3.6,5.0,17.0,4.6,0.4,0
False,1015,female,35+,69.4,3.6,5.0,17.0,4.6,0.4,0
False,1015,female,35+,69.4,3.6,5.0,17.0,4.6,0.4,0
False,2220,male,35+,36.9,2.4,37.1,16.7,4.7,2.1,0
False,2220,male,35+,36.9,2.4,37.1,16.7,4.7,2.1,0
False,2220,male,35+,36.9,2.4,37.1,16.7,4.7,2.1,0
False,2220,male,35+,36.9,2.4,37.1,16.7,4.7,2.1,0
False,561,female,25-,66.7,4.8,6.1,16.9,4.9,0.6,0
False,561,female,25-,66.7,4.8,6.1,16.9,4.9,0.6,0
False,561,female,25-,66.7,4.8,6.1,16.9,4.9,0.6,0
False,561,female,25-,66.7,4.8,6.1,16.9,4.9,0.6,0
False,4,female,35+,29.9,1.5,8.2,49.1,11.0,0.3,1
False,5515,male,35+,33.2,4.5,13.0,44.9,3.8,0.5,0
False,5515,male,35+,33.2,4.5,13.0,44.9,3.8,0.5,0
False,5515,male,35+,33.2,4.5,13.0,44.9,3.8,0.5,0
False,5515,male,35+,33.2,4.5,13.0,44.9,3.8,0.5,0
False,5515,male,35+,33.2,4.5,13.0,44.9,3.8,0.5,0
False,246977,male,35+,39.2,3.8,21.4,26.0,7.6,2.1,0
False,246977,male,35+,39.2,3.8,21.4,26.0,7.6,2.1,0
False,246977,male,35+,39.2,3.8,21.4,26.0,7.6,2.1,0
False,246977,male,35+,39.2,3.8,21.4,26.0,7.6,2.1,0
False,246977,male,35+,39.2,3.8,21.4,26.0,7.6,2.1,0
False,2328,male,35+,59.5,4.1,17.5,14.0,3.9,1.0,1
False,2328,male,35+,59.5,4.1,17.5,14.0,3.9,1.0,0
False,2328,male,35+,59.5,4.1,17.5,14.0,3.9,1.0,0
False,2328,male,35+,59.5,4.1,17.5,14.0,3.9,1.0,0
False,333,female,25-,90.7,1.2,1.7,5.1,1.2,0.2,0
False,333,female,25-,90.7,1.2,1.7,5.1,1.2,0.2,0
False,333,female,25-,90.7,1.2,1.7,5.1,1.2,0.2,0
False,333,female,25-,90.7,1.2,1.7,5.1,1.2,0.2,0
False,1094,male,35+,35.2,5.0,37.1,13.0,7.0,2.7,0
False,1094,male,35+,35.2,5.0,37.1,13.0,7.0,2.7,0
False,1094,male,35+,35.2,5.0,37.1,13.0,7.0,2.7,0
False,1094,male,35+,35.2,5.0,37.1,13.0,7.0,2.7,0
False,7308,female,35+,41.7,4.6,15.9,28.4,8.7,0.6,1
False,7308,female,35+,41.7,4.6,15.9,28.4,8.7,0.6,0
False,7308,female,35+,41.7,4.6,15.9,28.4,8.7,0.6,0
False,7308,female,35+,41.7,4.6,15.9,28.4,8.7,0.6,0
False,1293,male,35+,21.8,5.0,27.2,39.8,4.5,1.7,0
False,1293,male,35+,21.8,5.0,27.2,39.8,4.5,1.7,0
False,1293,male,35+,21.8,5.0,27.2,39.8,4.5,1.7,0
False,1293,male,35+,21.8,5.0,27.2,39.8,4.5,1.7,0
False,1129,male,35+,65.2,4.1,13.2,12.0,2.6,2.9,1
False,1129,male,35+,65.2,4.1,13.2,12.0,2.6,2.9,0
False,1129,male,35+,65.2,4.1,13.2,12.0,2.6,2.9,0
False,1129,male,35+,65.2,4.1,13.2,12.0,2.6,2.9,0
False,1129,male,35+,65.2,4.1,13.2,12.0,2.6,2.9,0
False,12,male,35+,22.2,16.7,38.9,5.6,16.7,0.0,1
False,12,male,35+,22.2,16.7,38.9,5.6,16.7,0.0,0
False,12,male,35+,22.2,16.7,38.9,5.6,16.7,0.0,0
False,16765,male,35+,23.8,3.4,61.5,4.2,4.3,2.8,0
False,16765,male,35+,23.8,3.4,61.5,4.2,4.3,2.8,0
False,16765,male,35+,23.8,3.4,61.5,4.2,4.3,2.8,0
False,16765,male,35+,23.8,3.4,61.5,4.2,4.3,2.8,0
False,658,male,35+,70.0,5.0,0.0,25.0,0.0,0.0,0
False,658,male,35+,70.0,5.0,0.0,25.0,0.0,0.0,0
False,658,male,35+,70.0,5.0,0.0,25.0,0.0,0.0,0
False,658,male,35+,70.0,5.0,0.0,25.0,0.0,0.0,0
False,658,male,35+,70.0,5.0,0.0,25.0,0.0,0.0,0
False,25681,male,35+,43.7,4.0,27.5,14.9,8.2,1.7,0
False,25681,male,35+,43.7,4.0,27.5,14.9,8.2,1.7,0
False,25681,male,35+,43.7,4.0,27.5,14.9,8.2,1.7,0
False,25681,male,35+,43.7,4.0,27.5,14.9,8.2,1.7,0
False,25681,male,35+,43.7,4.0,27.5,14.9,8.2,1.7,0
False,280,male,25-,41.3,21.7,16.5,12.5,5.7,2.3,1
False,280,male,25-,41.3,21.7,16.5,12.5,5.7,2.3,0
False,280,male,25-,41.3,21.7,16.5,12.5,5.7,2.3,0
False,280,male,25-,41.3,21.7,16.5,12.5,5.7,2.3,0
False,280,male,25-,41.3,21.7,16.5,12.5,5.7,2.3,0
False,23798,male,35+,41.0,3.4,35.7,14.0,4.5,1.5,0
False,23798,male,35+,41.0,3.4,35.7,14.0,4.5,1.5,0
False,23798,male,35+,41.0,3.4,35.7,14.0,4.5,1.5,0
False,23798,male,35+,41.0,3.4,35.7,14.0,4.5,1.5,0
False,23798,male,35+,41.0,3.4,35.7,14.0,4.5,1.5,0
False,11709,female,35+,30.0,0.0,20.0,20.0,30.0,0.0,0
False,11709,female,35+,30.0,0.0,20.0,20.0,30.0,0.0,0
False,11709,female,35+,30.0,0.0,20.0,20.0,30.0,0.0,0
True,2113022,male,35+,40.6,3.8,33.8,14.5,5.6,1.7,0
True,2113022,male,35+,40.6,3.8,33.8,14.5,5.6,1.7,0
True,2113022,male,35+,40.6,3.8,33.8,14.5,5.6,1.7,0
True,2113022,male,35+,40.6,3.8,33.8,14.5,5.6,1.7,0
False,4913,male,35+,21.1,5.1,58.1,6.7,5.6,3.5,0
False,4913,male,35+,21.1,5.1,58.1,6.7,5.6,3.5,0
False,4913,male,35+,21.1,5.1,58.1,6.7,5.6,3.5,0
False,4913,male,35+,21.1,5.1,58.1,6.7,5.6,3.5,0
False,4,male,35+,48.0,16.3,13.3,20.4,2.0,0.0,1
False,4,male,35+,48.0,16.3,13.3,20.4,2.0,0.0,0
False,4,male,35+,48.0,16.3,13.3,20.4,2.0,0.0,0
False,4,male,35+,48.0,16.3,13.3,20.4,2.0,0.0,0
False,4,male,35+,48.0,16.3,13.3,20.4,2.0,0.0,0
